iata,name,lat,lng
EIN,Eindhoven Airport,51.4500999451,5.37452983856
GRQ,Eelde Airport,53.1197013855,6.57944011688
GLZ,Gilze Rijen Air Base,51.56740188598633,4.931829929351807
DHR,De Kooy Airport,52.92340087890625,4.780620098114014
LEY,Lelystad Airport,52.4603,5.52722
LWR,Leeuwarden Air Base,53.228599548339844,5.760560035705566
RTM,Rotterdam The Hague Airport,51.956902,4.43722
UTC,Soesterberg Air Base,52.1273002625,5.27618980408
ENS,Twente Airport,52.275833,6.889167
LID,Valkenburg Naval Air Base,52.166099548300004,4.41794013977
WOE,Woensdrecht Air Base,51.4491,4.34203
ORK,Cork Airport,51.84130096435547,-8.491109848022461
GWY,Galway Airport,53.300201416015625,-8.941590309143066
DUB,Dublin Airport,53.421299,-6.27007
NOC,Ireland West Knock Airport,53.910301208496094,-8.818490028381348
KIR,Kerry Airport,52.18090057373047,-9.52377986907959
SNN,Shannon Airport,52.702,-8.92482
SXL,Sligo Airport,54.280200958252,-8.5992097854614
WAT,Waterford Airport,52.187198638916016,-7.0869598388671875
AAR,Aarhus Airport,56.2999992371,10.619000434899998
BLL,Billund Airport,55.7402992249,9.15178012848
CPH,Copenhagen Kastrup Airport,55.617900848389,12.656000137329
EBJ,Esbjerg Airport,55.525902,8.5534
KRP,Karup Airport,56.29750061035156,9.124629974365234
BYR,Læsø Airport,57.277198791503906,11.000100135803223
MRW,Lolland Falster Maribo Airport,54.699299,11.4401
ODE,Odense Airport,55.47669982910156,10.330900192260742
RKE,Copenhagen Roskilde Airport,55.585601806640625,12.131400108337402
RNN,Bornholm Airport,55.06330108642578,14.759599685668945
SGD,Sønderborg Airport,54.96440124511719,9.791729927062988
SKS,Skrydstrup Air Base,55.221048,9.26702
SQW,Skive Airport,56.550201416015625,9.172980308532715
TED,Thisted Airport,57.06880187988281,8.705220222473145
FAE,Vagar Airport,62.0635986328125,-7.277219772338867
STA,Stauning Airport,55.9901008605957,8.353910446166992
AAL,Aalborg Airport,57.0927589138,9.84924316406
LUX,Luxembourg-Findel International Airport,49.6233333,6.2044444
AES,Ålesund Airport,62.5625,6.119699954986572
ANX,Andøya Airport,69.292503356934,16.144199371338
ALF,Alta Airport,69.976097106934,23.371700286865
BNN,Brønnøysund Airport,65.461097717285,12.217499732971
BOO,Bodø Airport,67.26920318603516,14.365300178527832
BGO,Bergen Airport Flesland,60.29339981,5.218140125
BJF,Båtsfjord Airport,70.60050201416,29.691400527954
KRS,Kristiansand Airport,58.204201,8.08537
DLD,Geilo Airport Dagali,60.417301177978516,8.518349647521973
BDU,Bardufoss Airport,69.055801391602,18.540399551392
EVE,"Harstad/Narvik Airport, Evenes",68.491302490234,16.678100585938
VDB,Leirin Airport,61.015598297119,9.2880601882935
FRO,Florø Airport,61.583599090576,5.0247201919556
OSL,Oslo Lufthavn,60.121,11.0502
HAU,Haugesund Airport,59.34529876709,5.2083601951599
HAA,Hasvik Airport,70.486701965332,22.139699935913
KSU,Kristiansund Airport (Kvernberget),63.111801147461,7.824520111084
KKN,Kirkenes Airport (Høybuktmoen),69.725799560547,29.891300201416
FAN,Lista Airport,58.0994987487793,6.626049995422363
MOL,Molde Airport,62.744701385498,7.2624998092651
MJF,Mosjøen Airport (Kjærstad),65.783996582031,13.214900016785
LKL,Banak Airport,70.068801879883,24.973499298096
NTB,Notodden Airport,59.565701,9.21222
OLA,Ørland Airport,63.69889831542969,9.604000091552734
RRS,Røros Airport,62.578399658203,11.342300415039
RYG,"Moss Airport, Rygge",59.378817,10.785439
LYR,"Svalbard Airport, Longyear",78.246101379395,15.465600013733
SKE,Skien Airport,59.185001373291016,9.566940307617188
SRP,Stord Airport,59.791900634765625,5.340849876403809
SSJ,Sandnessjøen Airport (Stokka),65.956802368164,12.468899726868
TOS,"Tromsø Airport,",69.68329620361328,18.918899536132812
TRF,"Sandefjord Airport, Torp",59.1866989136,10.258600235
TRD,Trondheim Airport Værnes,63.4578018,10.9239998
SVG,Stavanger Airport Sola,58.876701354,5.6377801895
GDN,Gdańsk Lech Wałęsa Airport,54.377601623535156,18.46619987487793
KRK,Kraków John Paul II International Airport,50.077702,19.7848
KTW,Katowice International Airport,50.4743,19.08
POZ,Poznań-Ławica Airport,52.421001434299995,16.8262996674
RZE,Rzeszów-Jasionka Airport,50.1100006104,22.0189990997
SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",53.584701538100006,14.902199745199999
OSP,Redzikowo Air Base,54.47890090942383,17.107500076293945
WAW,Warsaw Chopin Airport,52.1656990051,20.967100143399996
WRO,Copernicus Wrocław Airport,51.1026992798,16.885799408
IEG,Zielona Góra-Babimost Airport,52.138500213600004,15.7986001968
RNB,Ronneby Airport,56.266700744629,15.265000343323
GOT,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039
JKG,Jönköping Airport,57.757598876953125,14.068699836730957
LDK,Lidköping-Hovby Airport,58.4655,13.1744
GSE,Gothenburg City Airport,57.7747,11.8704
KVB,Skövde Airport,58.45640182495117,13.972700119018555
THN,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809
KSK,Karlskoga Airport,59.34590148925781,14.49590015411377
MXX,Mora Airport,60.957901,14.5114
NYO,Stockholm Skavsta Airport,58.78860092163086,16.912200927734375
KID,Kristianstad Airport,55.92169952392578,14.08549976348877
OSK,Oskarshamn Airport,57.350498,16.497999
KLR,Kalmar Airport,56.68550109863281,16.287599563598633
MMX,Malmö Sturup Airport,55.536305364,13.376197814900001
HAD,Halmstad Airport,56.69110107421875,12.820199966430664
VXO,Växjö Kronoberg Airport,56.929100036621094,14.727999687194824
EVG,Sveg Airport,62.04779815673828,14.422900199890137
GEV,Gällivare Airport,67.13240051269531,20.814599990844727
HUV,Hudiksvall Airport,61.7681007385,17.0806999207
KRF,Kramfors Sollefteå Airport,63.04859924316406,17.76889991760254
LYC,Lycksele Airport,64.54830169677734,18.71619987487793
SDL,Sundsvall-Härnösand Airport,62.528099060058594,17.443899154663086
OER,Örnsköldsvik Airport,63.40829849243164,18.989999771118164
KRN,Kiruna Airport,67.821998596191,20.336799621582
SFT,Skellefteå Airport,64.62480163574219,21.076900482177734
UME,Umeå Airport,63.791801452637,20.282800674438
VHM,Vilhelmina Airport,64.5791015625,16.833599090576172
AJR,Arvidsjaur Airport,65.59030151367188,19.28190040588379
ORB,Örebro Airport,59.22370147705078,15.038000106811523
VST,Stockholm Västerås Airport,59.58940124511719,16.63360023498535
LLA,Luleå Airport,65.543800354004,22.121999740601
ARN,Stockholm-Arlanda Airport,59.651901245117,17.918600082397
BMA,Stockholm-Bromma Airport,59.354400634765625,17.941699981689453
BLE,Borlange Airport,60.422000885009766,15.515199661254883
HLF,Hultsfred Airport,57.525799,15.8233
GVX,Gävle Sandviken Airport,60.593299865722656,16.951400756835938
LPI,Linköping City Airport,58.4062004089,15.680500030500001
NRK,Norrköping Airport,58.586299896240234,16.250600814819336
EKT,Eskilstuna Airport,59.35110092163086,16.70840072631836
VBY,Visby Airport,57.662799835205,18.346200942993
SPM,Spangdahlem Air Base,49.9726982117,6.69250011444
RMS,Ramstein Air Base,49.4369010925293,7.600279808044434
GHF,[Duplicate] Giebelstadt Army Air Field,49.648101806599996,9.966489791870002
ZCN,Celle Airport,52.59120178222656,10.022100448608398
FRZ,Fritzlar Airport,51.1146,9.286
ZNF,Hanau Army Air Field,50.169201,8.96159
KZG,Flugplatz Kitzingen,49.743099,10.2006
FCN,Nordholz Naval Airbase,53.7677001953,8.658499717709999
GKE,Geilenkirchen Air Base,50.9608,6.04242
RLG,Rostock-Laage Airport,53.9182014465,12.278300285299999
WBG,Schleswig Air Base,54.459301,9.51633
WIE,Wiesbaden Army Airfield,50.049800872802734,8.325400352478027
FEL,Fürstenfeldbruck Air Base,48.205555,11.266944
IGS,Ingolstadt Manching Airport,48.7156982421875,11.534000396728516
GUT,Gütersloh Air Base,51.922798,8.30633
ALJ,Alexander Bay Airport,-28.575001,16.5333
AGZ,Aggeneys Airport,-29.28179931640625,18.813899993896484
BIY,Bisho Airport,-32.8970985413,27.279100418099997
BFN,Bram Fischer International Airport,-29.092699050900002,26.302400589
CPT,Cape Town International Airport,-33.9648017883,18.6016998291
DUR,King Shaka International Airport,-29.6144444444,31.1197222222
ELS,Ben Schoeman Airport,-33.0355987549,27.825899124099998
FCB,Ficksburg Sentraoes Airport,-28.82309913635254,27.908899307250977
GCJ,Grand Central Airport,-25.986299514799995,28.1401004791
GRJ,George Airport,-34.0056,22.378902
HRS,Harrismith Airport,-28.23509979248047,29.106199264526367
HDS,Hoedspruit Air Force Base Airport,-24.368600845299998,31.0487003326
JNB,OR Tambo International Airport,-26.1392,28.246
KXE,P C Pelser Airport,-26.8710994720459,26.718000411987305
KIM,Kimberley Airport,-28.802799224900003,24.7651996613
KMH,Johan Pienaar Airport,-27.45669937133789,23.411399841308594
KLZ,Kleinsee Airport,-29.6884002686,17.093999862700002
HLA,Lanseria Airport,-25.938499450699997,27.9260997772
SDB,Langebaanweg Airport,-32.968898773199996,18.1602993011
LAY,Ladysmith Airport,-28.5816993713,29.749700546299998
MGH,Margate Airport,-30.8574008942,30.343000412
LLE,Riverside Airport,-25.4300003052,31.5767002106
MZQ,Mkuze Airport,-27.626100540161133,32.0443000793457
NCS,Newcastle Airport,-27.7705993652,29.976900100699996
OVG,Overberg Airport,-34.554901123,20.250699996900003
OUH,Oudtshoorn Airport,-33.6069984436,22.188999176
PLZ,Port Elizabeth Airport,-33.9849014282,25.6173000336
PBZ,Plettenberg Bay Airport,-34.0881601675,23.3287234306
PHW,Hendrik Van Eck Airport,-23.937200546299998,31.1553993225
JOH,Port St Johns Airport,-31.605899810791016,29.519800186157227
PZB,Pietermaritzburg Airport,-29.649000167799997,30.3987007141
NTY,Pilanesberg International Airport,-25.333799362199997,27.173400878900004
PTG,Polokwane International Airport,-23.845269,29.458615
PCF,Potchefstroom Airport,-26.670999527,27.0818996429
UTW,Queenstown Airport,-31.92020034790039,26.882200241088867
RCB,Richards Bay Airport,-28.740999221800003,32.0920982361
ROD,Robertson Airport,-33.812198638916016,19.902799606323242
SBU,Springbok Airport,-29.689300537109375,17.939599990844727
ZEC,Secunda Airport,-26.52409935,29.170099258399997
SIS,Sishen Airport,-27.6485996246,22.9993000031
SZK,Skukuza Airport,-24.960899353,31.5886993408
LTA,Tzaneen Airport,-23.8243999481,30.329299926799997
ULD,Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916
UTN,Pierre Van Ryneveld Airport,-28.39909935,21.260200500499998
UTT,K. D. Matanzima Airport,-31.546363184900002,28.6733551025
VRU,Vryburg Airport,-26.9824008942,24.7287998199
VIR,Virginia Airport,-29.770599365234375,31.058399200439453
VRE,Vredendal Airport,-31.641000747680664,18.5447998046875
PRY,Wonderboom Airport,-25.6539,28.224199
WKF,Waterkloof Air Force Base,-25.829999923699997,28.222499847399998
FRW,Francistown Airport,-21.15959930419922,27.47450065612793
JWA,Jwaneng Airport,-24.6023006439209,24.69099998474121
BBK,Kasane Airport,-17.83289909362793,25.162399291992188
MUB,Maun Airport,-19.97260093688965,23.431100845336914
GBE,Sir Seretse Khama International Airport,-24.555201,25.9182
PKW,Selebi Phikwe Airport,-22.0583,27.8288
BZV,Maya-Maya Airport,-4.251699924468994,15.253000259399414
FTX,Owando Airport,-0.5313500165939331,15.95009994506836
OUE,Ouesso Airport,1.6159900426899998,16.0379009247
PNR,Pointe Noire Airport,-4.816030025482178,11.88659954071045
MTS,Matsapha Airport,-26.52899932861328,31.3075008392334
BGF,Bangui M'Poko International Airport,4.39847993850708,18.518800735473633
BBT,Berbérati Airport,4.2215800285339355,15.786399841308594
BSG,Bata Airport,1.9054700136184692,9.805680274963379
SSG,Malabo Airport,3.755270004272461,8.708720207214355
ASI,RAF Ascension Island,-7.9696,-14.3937
MRU,Sir Seewoosagur Ramgoolam International Airport,-20.430201,57.683601
RRG,Sir Charles Gaetan Duval Airport,-19.7577,63.361
NKW,Diego Garcia Naval Support Facility,-7.31327,72.411102
TKC,Tiko Airport,4.08919000626,9.360529899600001
DLA,Douala International Airport,4.0060801506,9.719479560849999
MVR,Salak Airport,10.451399803161621,14.257399559020996
FOM,Foumban Nkounja Airport,5.636919975280762,10.750800132751465
NGE,N'Gaoundéré Airport,7.3570098876953125,13.559200286865234
GOU,Garoua International Airport,9.33588981628418,13.370100021362305
BFX,Bafoussam Airport,5.536920070650001,10.354599952700001
BPC,Bamenda Airport,6.039239883422852,10.122599601745605
YAO,Yaoundé Airport,3.8360400199890137,11.523500442504883
CGJ,Kasompe Airport,-12.572799682617,27.893899917603
LVI,Livingstone Airport,-17.821800231933594,25.82270050048828
LUN,Kenneth Kaunda International Airport Lusaka,-15.3308000565,28.4526004791
MFU,Mfuwe Airport,-13.258899688720703,31.936599731445312
MNR,Mongu Airport,-15.254500389099121,23.16230010986328
NLA,Simon Mwansa Kapwepwe International Airport,-12.998100280762,28.66489982605
KIW,Southdowns Airport,-12.900500297546387,28.149900436401367
HAH,Prince Said Ibrahim International Airport,-11.5337,43.2719
NWA,Mohéli Bandar Es Eslam Airport,-12.298100471496582,43.76639938354492
AJN,Ouani Airport,-12.131699562072754,44.430301666259766
DZA,Dzaoudzi Pamandzi International Airport,-12.804699897766113,45.28110122680664
RUN,Roland Garros Airport,-20.887100219726562,55.51029968261719
ZSE,Pierrefonds Airport,-21.320899963378906,55.42499923706055
TNR,Ivato Airport,-18.7969,47.478802
ZVA,Miandrivazo Airport,-19.56279945373535,45.450801849365234
SMS,Sainte Marie Airport,-17.093900680541992,49.815799713134766
TMM,Toamasina Airport,-18.109500885009766,49.39250183105469
MOQ,Morondava Airport,-20.284700393676758,44.31760025024414
DIE,Arrachart Airport,-12.34939956665039,49.29169845581055
WMR,Mananara Nord Airport,-16.16390037536621,49.773799896240234
ZWA,Andapa Airport,-14.651700019836426,49.620601654052734
AMB,Ambilobe Airport,-13.188400268554688,48.987998962402344
ANM,Antsirabato Airport,-14.99940013885498,50.3202018737793
HVA,Analalava Airport,-14.62969970703125,47.76380157470703
MJN,Amborovy Airport,-15.6668417421,46.351232528699995
NOS,Fascene Airport,-13.3121004105,48.3148002625
BPY,Besalampy Airport,-16.744530296500002,44.4824838638
WMN,Maroantsetra Airport,-15.436699867248535,49.68830108642578
SVB,Sambava Airport,-14.278599739074707,50.17470169067383
VOH,Vohimarina Airport,-13.375800132751465,50.00279998779297
WAI,Ambalabe Airport,-14.898799896240234,47.993900299072266
IVA,Ampampamena Airport,-13.484816,48.632702
FTU,Tôlanaro Airport,-25.03809928894043,46.95610046386719
WFI,Fianarantsoa Airport,-21.441600799560547,47.111698150634766
RVA,Farafangana Airport,-22.805299758911133,47.82059860229492
WVK,Manakara Airport,-22.119699478149414,48.02170181274414
MNJ,Mananjary Airport,-21.201799392700195,48.358299255371094
MXM,Morombe Airport,-21.7539005279541,43.3754997253418
TLE,Toliara Airport,-23.383399963378906,43.72850036621094
SSY,Mbanza Congo Airport,-6.269899845123291,14.246999740600586
BUG,Benguela Airport,-12.609000206,13.4036998749
CAB,Cabinda Airport,-5.59699010848999,12.188400268554688
NOV,Nova Lisboa Airport,-12.808899879455566,15.760499954223633
SVP,Kuito Airport,-12.404600143433,16.947399139404
LAD,Quatro de Fevereiro Airport,-8.85837,13.2312
MEG,Malanje Airport,-9.525090217590332,16.312400817871094
SPP,Menongue Airport,-14.657600402832031,17.71980094909668
GXG,Negage Airport,-7.754509925842285,15.287699699401855
PBN,Porto Amboim Airport,-10.722000122070312,13.76550006866455
VHC,Saurimo Airport,-9.689069747924805,20.431900024414062
SZA,Soyo Airport,-6.141089916229248,12.371800422668457
SDD,Lubango Airport,-14.924699783325195,13.574999809265137
LUO,Luena Airport,-11.768099784851074,19.8976993560791
UGO,Uige Airport,-7.60306978225708,15.027799606323242
XGN,Xangongo Airport,-16.755399703979492,14.965299606323242
OYE,Oyem Airport,1.5431100130081177,11.581399917602539
OKN,Okondja Airport,-0.6652140021324158,13.673100471496582
LBQ,Lambarene Airport,-0.7043889760971069,10.245699882507324
BMM,Bitam Airport,2.0756399631500244,11.493200302124023
POG,Port Gentil Airport,-0.7117390036582947,8.754380226135254
OMB,Omboue Hopital Airport,-1.5747300386428833,9.262689590454102
MKU,Makokou Airport,0.5792109966278076,12.890899658203125
LBV,Libreville Leon M'ba International Airport,0.458600014448,9.412280082699999
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.6561599969863892,13.437999725341797
PCP,Principe Airport,1.6629400253295898,7.411739826202393
TMS,São Tomé International Airport,0.3781749904155731,6.7121500968933105
BEW,Beira Airport,-19.79640007019043,34.90760040283203
INH,Inhambane Airport,-23.876399993896484,35.40850067138672
VXC,Lichinga Airport,-13.274,35.2663
LFB,Lumbo Airport,-15.0331001282,40.671699523899996
MPM,Maputo Airport,-25.920799,32.572601
MUD,Mueda Airport,-11.672900199890137,39.5630989074707
MZB,Mocímboa da Praia Airport,-11.361800193786621,40.35490036010742
MNC,Nacala Airport,-14.488200187683105,40.71220016479492
APL,Nampula Airport,-15.105600357055664,39.28179931640625
POL,Pemba Airport,-12.991762161254883,40.52401351928711
UEL,Quelimane Airport,-17.855499267578125,36.86909866333008
TET,Chingozi Airport,-16.104799270629883,33.640201568603516
VNX,Vilankulo Airport,-22.018400192260742,35.31330108642578
DES,Desroches Airport,-5.6967,53.6558
SEZ,Seychelles International Airport,-4.67434,55.521801
PRI,Praslin Airport,-4.3192901611328125,55.69139862060547
AEH,Abeche Airport,13.847000122070312,20.84429931640625
MQQ,Moundou Airport,8.624409675598145,16.071399688720703
NDJ,N'Djamena International Airport,12.1337,15.034
FYT,Faya Largeau Airport,17.91710090637207,19.111099243164062
BUQ,Joshua Mqabuko Nkomo International Airport,-20.017401,28.617901
BFO,Buffalo Range Airport,-21.008101,31.5786
VFA,Victoria Falls International Airport,-18.09589958190918,25.839000701904297
HRE,Robert Gabriel Mugabe International Airport,-17.931801,31.0928
